Probe,GeneID,Symbol,Distance,Sides,Raw.p,Pe
cg16926213,ENSG00000067606,PRKCZ,140593,R4,0.010129843407113412,0.32673267326732675
cg18795022,ENSG00000171680,PLEKHG5,-1007288,L9,0.010129843407113412,0.37623762376237624
cg22127730,ENSG00000162413,KLHL21,-1049865,L5,0.010129843407113412,0.2079207920792079
cg22153407,ENSG00000177614,PGBD5,167301,R1,0.010129843407113412,0.04950495049504951
cg25312122,ENSG00000162729,IGSF8,-115998,L5,0.010129843407113412,0.019801980198019802
cg26109154,ENSG00000135747,ZNF670,1697243,R7,0.010129843407113412,0.3564356435643564
cg04221461,ENSG00000173728,C1orf100,638911,R2,0.010308696365846231,0.0594059405940594
cg18166959,ENSG00000143632,ACTA1,-1310238,L10,0.010335234343767723,0.07920792079207921
cg12444822,ENSG00000143748,NVL,-1153814,L7,0.010335463626011334,0.18811881188118812
cg16576033,ENSG00000116957,TBCE,262052,R5,0.010335463626011334,0.21782178217821782
cg16651768,ENSG00000143498,TAF1A,390528,R1,0.010335463626011334,0.1188118811881188
cg20848441,ENSG00000158109,TPRG1L,736414,R5,0.010335463626011334,0.32673267326732675
cg21848084,ENSG00000157881,PANK4,-806341,L8,0.010335463626011334,0.27722772277227725
cg22226775,ENSG00000149527,PLCH2,-571063,L9,0.010335463626011334,0.22772277227722773
cg23270529,ENSG00000188206,HNRNPU-AS1,1419270,R8,0.010335463626011334,0.0891089108910891
cg25340711,ENSG00000162571,TTLL10,28651,L1,0.010401556603046175,0.39603960396039606
cg15687000,ENSG00000121481,RNF2,-740551,L5,0.010439400665744144,0.27722772277227725
cg16276225,ENSG00000221953,C1orf229,175467,R4,0.010540062553768126,0.06930693069306931
cg15010372,ENSG00000116161,CACYBP,-851883,L6,0.01054471339019446,0.1782178217821782
cg16576033,ENSG00000054267,ARID4B,26326,R3,0.01054471339019446,0.019801980198019802
cg18270687,ENSG00000183682,BMP8A,921334,R7,0.01054471339019446,0.07920792079207921
cg20991819,ENSG00000117724,CENPF,-3779837,L9,0.01054471339019446,0.36633663366336633
cg22787719,ENSG00000162757,C1orf74,384710,R5,0.01054471339019446,0.10891089108910891
cg11951169,ENSG00000143630,HCN3,-210662,L5,0.010757644591092819,0.18811881188118812
cg13798621,ENSG00000008130,NADK,286544,R10,0.010757644591092819,0.2079207920792079
cg15391425,ENSG00000157911,PEX10,-761757,L10,0.010757644591092819,0.19801980198019803
cg17181043,ENSG00000203965,EFCAB7,-923170,L6,0.010757644591092819,0.19801980198019803
cg26883161,ENSG00000135829,DHX9,-832568,L10,0.010757644591092819,0.2871287128712871
cg17591816,ENSG00000117501,MROH9,-1205185,L10,0.010868274769275314,0.25742574257425743
cg00665114,ENSG00000143207,RFWD2,510618,R1,0.010974309608372753,0.18811881188118812
cg01074104,ENSG00000171793,CTPS1,120611,R1,0.010974309608372753,0.26732673267326734
cg15594444,ENSG00000162607,USP1,3008774,R9,0.010974309608372753,0.12871287128712872
cg21922512,ENSG00000120334,CENPL,1319465,R9,0.010974309608372753,0.19801980198019803
cg24597774,ENSG00000171621,SPSB1,-0,L1,0.010974309608372753,0.009900990099009901
cg12073436,ENSG00000162892,IL24,112772,R3,0.011081649983296844,0.09900990099009901
cg07347148,ENSG00000143190,POU2F1,-390219,L6,0.011194761309448412,0.13861386138613863
cg24499605,ENSG00000130764,LRRC47,553857,R9,0.011194761309448412,0.33663366336633666
cg08939394,ENSG00000009709,PAX7,1343354,R7,0.011219373299421876,0.0891089108910891
cg00255699,ENSG00000116983,HPCAL4,-149895,L5,0.011419053048872255,0.039603960396039604
cg00760014,ENSG00000162482,AKR7A3,341223,R4,0.011419053048872255,0.7425742574257426
cg05223638,ENSG00000078900,TP73,532914,R5,0.011419053048872255,0.43564356435643564
cg11958234,ENSG00000143061,IGSF3,-1016452,L9,0.011419053048872255,0.15841584158415842
cg19904265,ENSG00000116213,WRAP73,380617,R4,0.011419053048872255,0.25742574257425743
cg22400420,ENSG00000116406,EDEM3,808121,R4,0.011419053048872255,0.04950495049504951
cg24833674,ENSG00000143199,ADCY10,864432,R9,0.011523987639255355,0.0891089108910891
cg08944484,ENSG00000188295,ZNF669,332102,R5,0.011647238667602432,0.1485148514851485
cg12073436,ENSG00000196533,C1orf186,-669366,L9,0.011647238667602432,0.21782178217821782
cg15386853,ENSG00000158109,TPRG1L,234565,R3,0.011647238667602432,0.3465346534653465
cg16258888,ENSG00000203668,CHML,1342122,R6,0.011647238667602432,0.16831683168316833
cg16578549,ENSG00000054523,KIF1B,320129,R5,0.011647238667602432,0.07920792079207921
cg22711082,ENSG00000173641,HSPB7,-50691,L4,0.011647238667602432,0.2376237623762376
cg27298324,ENSG00000135829,DHX9,221162,R3,0.011647238667602432,0.2871287128712871
cg24664351,ENSG00000143469,SYT14,1645379,R9,0.011741719603861887,0.1188118811881188
cg12073436,ENSG00000162897,FCAMR,173294,R6,0.011824507116359484,0.16831683168316833
cg08530632,ENSG00000267272,LINC01140,-1402288,L3,0.011879372492145211,0.43564356435643564
cg15385853,ENSG00000227372,TP73-AS1,348415,R6,0.011879372492145211,0.1782178217821782
cg18381395,ENSG00000186197,EDARADD,-276108,L4,0.011879372492145211,0.4158415841584158
cg18795022,ENSG00000204859,ZBTB48,-938069,L6,0.011879372492145211,0.16831683168316833
cg19904265,ENSG00000130764,LRRC47,530070,R9,0.011879372492145211,0.33663366336633666
cg22729726,ENSG00000116198,CEP104,604789,R10,0.011879372492145211,0.1782178217821782
cg24729839,ENSG00000182827,ACBD3,376509,R7,0.011879372492145211,0.04950495049504951
cg25939869,ENSG00000066557,LRRC40,-380844,L5,0.011879372492145211,0.25742574257425743
cg26109154,ENSG00000153207,AHCTF1,1590794,R6,0.011879372492145211,0.2871287128712871
cg08939394,ENSG00000179002,TAS1R2,1551947,R8,0.011942504904418534,0.2376237623762376
cg03226435,ENSG00000157881,PANK4,-600159,L8,0.012115509333570487,0.27722772277227725
cg12297374,ENSG00000127481,UBR4,362448,R4,0.012115509333570487,0.19801980198019803
cg13247117,ENSG00000066136,NFYC,38548,R2,0.012115509333570487,0.27722772277227725
cg15594444,ENSG00000162604,TM2D1,2253524,R5,0.012115509333570487,0.07920792079207921
cg15675198,ENSG00000117523,PRRC2C,-123367,L3,0.012115509333570487,0.15841584158415842
cg16513984,ENSG00000116685,KIAA2013,-275398,L6,0.012115509333570487,0.16831683168316833
cg16580616,ENSG00000059588,TARBP1,-641669,L3,0.012115509333570487,0.2871287128712871
cg11157208,ENSG00000204501,PRAMEF9,-1964116,L8,0.012225128821371428,0.0297029702970297
cg00340127,ENSG00000173728,C1orf100,2265427,R5,0.012334820198744509,0.0594059405940594
cg11820840,ENSG00000174529,TMEM81,465709,R3,0.012355704486398542,0.16831683168316833
cg21686171,ENSG00000171621,SPSB1,-74837,L1,0.012355704486398542,0.009900990099009901
cg24296187,ENSG00000065600,TMEM206,102940,R2,0.012355704486398542,0.13861386138613863
cg26230851,ENSG00000143224,PPOX,-83469,L8,0.012355704486398542,0.07920792079207921
cg17094624,ENSG00000227953,RP11-439E19.3,1684646,R6,0.012477079675988151,0.594059405940594
cg17901924,ENSG00000116918,TSNAX,-1422147,L6,0.012600013727356016,0.2376237623762376
cg18345456,ENSG00000117697,NSL1,-1210570,L9,0.012600013727356016,0.15841584158415842
cg18395632,ENSG00000132196,HSD17B7,-2562432,L7,0.012600013727356016,0.0891089108910891
cg26913155,ENSG00000116213,WRAP73,419154,R4,0.012600013727356016,0.26732673267326734
cg27532845,ENSG00000163444,TMEM183A,-336416,L9,0.012600013727356016,0.22772277227722773
cg00508158,ENSG00000185104,FAF1,2715634,R8,0.012848493313999225,0.19801980198019803
cg05223638,ENSG00000116213,WRAP73,511161,R4,0.012848493313999225,0.26732673267326734
cg13798621,ENSG00000248333,CDK11B,174476,R7,0.012848493313999225,0.32673267326732675
cg14036402,ENSG00000132906,CASP9,73654,R4,0.012848493313999225,0.3069306930693069
cg15557758,ENSG00000132906,CASP9,1988497,R10,0.012848493313999225,0.3069306930693069
cg17876128,ENSG00000078900,TP73,-415775,L9,0.012848493313999225,0.44554455445544555
cg23631759,ENSG00000157881,PANK4,-685642,L8,0.012848493313999225,0.27722772277227725
cg00255699,ENSG00000116985,BMP8B,-52723,L2,0.013101199983203114,0.039603960396039604
cg13132121,ENSG00000152104,PTPN14,-3927768,L10,0.013101199983203114,0.10891089108910891
cg16516919,ENSG00000143842,SOX13,744530,R8,0.013101199983203114,0.15841584158415842
cg16926213,ENSG00000197530,MIB2,-275323,L8,0.013101199983203114,0.18811881188118812
cg17443007,ENSG00000117543,DPH5,-167774,L2,0.013101199983203114,0.22772277227722773
cg18154117,ENSG00000183431,SF3A3,-1193343,L10,0.013101199983203114,0.22772277227722773
cg18381395,ENSG00000091483,FH,4736578,R10,0.013101199983203114,0.12871287128712872
cg18795022,ENSG00000162413,KLHL21,-912742,L5,0.013101199983203114,0.25742574257425743
cg21400442,ENSG00000162852,CNST,1162062,R3,0.013101199983203114,0.2376237623762376
cg21526778,ENSG00000054282,SDCCAG8,-0,L1,0.013101199983203114,0.04950495049504951
cg21686171,ENSG00000162441,LZIC,477742,R6,0.013101199983203114,0.18811881188118812
cg23216101,ENSG00000174842,GLMN,1141745,R9,0.013101199983203114,0.19801980198019803
cg25310233,ENSG00000198492,YTHDF2,-2138149,L9,0.013101199983203114,0.3069306930693069
cg01074104,ENSG00000187815,ZFP69,-362378,L8,0.013358190949513755,0.12871287128712872
cg06911744,ENSG00000157911,PEX10,-931270,L10,0.013358190949513755,0.19801980198019803
cg13058623,ENSG00000135766,EGLN1,-1479686,L6,0.013358190949513755,0.1485148514851485
cg16258888,ENSG00000237250,RP11-193H5.1,-2358409,L4,0.013358190949513755,0.10891089108910891
cg16513984,ENSG00000162496,DHRS3,366053,R2,0.013358190949513755,0.21782178217821782
cg17901924,ENSG00000173726,TOMM20,2148231,R7,0.013358190949513755,0.1782178217821782
cg23807924,ENSG00000188206,HNRNPU-AS1,-1841561,L8,0.013358190949513755,0.09900990099009901
cg25210796,ENSG00000079739,PGM1,-963891,L4,0.013358190949513755,0.1188118811881188
cg25683570,ENSG00000183155,RABIF,-193208,L7,0.013358190949513755,0.0891089108910891
cg02837162,ENSG00000054116,TRAPPC3,-475245,L10,0.013619523903362676,0.18811881188118812
cg04482628,ENSG00000214193,SH3D21,190235,R4,0.013619523903362676,0.04950495049504951
cg06911744,ENSG00000078900,TP73,292575,R5,0.013619523903362676,0.44554455445544555
cg12527995,ENSG00000121310,ECHDC2,258360,R4,0.013619523903362676,0.25742574257425743
cg15645728,ENSG00000158286,RNF207,1603385,R5,0.013619523903362676,0.18811881188118812
cg15689121,ENSG00000214114,MYCBP,709657,R2,0.013619523903362676,0.15841584158415842
cg17094249,ENSG00000117614,SYF2,681511,R5,0.013619523903362676,0.13861386138613863
cg18156192,ENSG00000197852,FAM212B,-22386,L3,0.013619523903362676,0.5445544554455446
cg18156192,ENSG00000155380,SLC16A1,1133634,R9,0.013619523903362676,0.15841584158415842
cg18190310,ENSG00000035687,ADSS,2163829,R6,0.013619523903362676,0.3069306930693069
cg23270529,ENSG00000143702,CEP170,-166017,L2,0.013619523903362676,0.04950495049504951
cg26188212,ENSG00000181218,HIST3H2A,-321563,L5,0.013619523903362676,0.15841584158415842
cg27428948,ENSG00000173726,TOMM20,2510899,R10,0.013619523903362676,0.1782178217821782
cg24589834,ENSG00000182330,PRAMEF8,-1692326,L9,0.013699798858820446,0.09900990099009901
cg03604774,ENSG00000181773,GPR3,-126783,L3,0.013751556971989723,0.0891089108910891
cg20152088,ENSG00000157060,SHCBP1L,1252304,R10,0.013793682970586524,0.039603960396039604
cg02030141,ENSG00000237424,FOXD2-AS1,-3223942,L10,0.01388525700914109,0.10891089108910891
cg10098523,ENSG00000118197,DDX59,590679,R3,0.01388525700914109,0.15841584158415842
cg10759651,ENSG00000132196,HSD17B7,-362342,L4,0.01388525700914109,0.09900990099009901
cg13935127,ENSG00000117000,RLF,-422280,L10,0.01388525700914109,0.25742574257425743
cg16926213,ENSG00000215790,SLC35E2,-163882,L4,0.01388525700914109,0.2079207920792079
cg20321265,ENSG00000215908,CROCCP2,-570848,L8,0.01388525700914109,0.27722772277227725
cg22515475,ENSG00000159023,EPB41,-958126,L5,0.01388525700914109,0.04950495049504951
cg22684969,ENSG00000116667,C1orf21,1151401,R9,0.01388525700914109,0.09900990099009901
cg10180415,ENSG00000196505,GDAP2,1348137,R10,0.014155448903132405,0.09900990099009901
cg13305336,ENSG00000154358,OBSCN,-799423,L10,0.014155448903132405,0.21782178217821782
cg15689121,ENSG00000183520,UTP11L,-128480,L2,0.014155448903132405,0.31683168316831684
cg17094624,ENSG00000203667,COX20,-246307,L4,0.014155448903132405,0.12871287128712872
cg22628512,ENSG00000177888,ZBTB41,-3178985,L10,0.014155448903132405,0.1782178217821782
cg23484899,ENSG00000143702,CEP170,-1475714,L8,0.014155448903132405,0.04950495049504951
cg24250588,ENSG00000065978,YBX1,-34987,L2,0.014155448903132405,0.24752475247524752
cg25463742,ENSG00000130940,CASZ1,-0,L1,0.014155448903132405,0.32673267326732675
cg26109154,ENSG00000188206,HNRNPU-AS1,-392804,L4,0.014155448903132405,0.09900990099009901
cg26188212,ENSG00000135776,ABCB10,685203,R5,0.014155448903132405,0.07920792079207921
cg26896979,ENSG00000171603,CLSTN1,-609737,L9,0.014155448903132405,0.25742574257425743
cg22711082,ENSG00000162460,TMEM82,-322303,L10,0.014208914435829997,0.0297029702970297
cg02338271,ENSG00000094975,SUCO,633372,R3,0.014430158691300956,0.06930693069306931
cg04508870,ENSG00000162426,SLC45A1,79267,L1,0.014430158691300956,0.06930693069306931
cg05223638,ENSG00000130764,LRRC47,660614,R9,0.014430158691300956,0.3465346534653465
cg14380230,ENSG00000149527,PLCH2,-678339,L9,0.014430158691300956,0.2376237623762376
cg17286074,ENSG00000157911,PEX10,-970260,L10,0.014430158691300956,0.2079207920792079
cg21400442,ENSG00000121644,DESI2,-695346,L6,0.014430158691300956,0.1188118811881188
cg24406771,ENSG00000069248,NUP133,574996,R4,0.014430158691300956,0.24752475247524752
cg04781796,ENSG00000008130,NADK,-247850,L6,0.014709445946935391,0.21782178217821782
cg12603671,ENSG00000116761,CTH,-512853,L2,0.014709445946935391,0.0594059405940594
cg13058623,ENSG00000173726,TOMM20,2232172,R8,0.014709445946935391,0.19801980198019803
cg13081288,ENSG00000143158,MPC2,944394,R10,0.014709445946935391,0.0594059405940594
cg20152088,ENSG00000135823,STX6,-624646,L4,0.014709445946935391,0.0891089108910891
cg21267167,ENSG00000116251,RPL22,1455012,R4,0.014709445946935391,0.09900990099009901
cg21526778,ENSG00000117020,AKT3,66672,R1,0.014709445946935391,0.019801980198019802
cg22157069,ENSG00000143811,PYCR2,-644503,L8,0.014709445946935391,0.2079207920792079
cg24250492,ENSG00000116668,SWT1,857805,R5,0.014709445946935391,0.1485148514851485
cg20944315,ENSG00000170128,GPR25,2621,L1,0.014885464472677926,0.18811881188118812
cg18381395,ENSG00000237250,RP11-193H5.1,1101150,R3,0.014993073928852083,0.1188118811881188
cg01074104,ENSG00000272145,NFYC-AS1,-166655,L4,0.014993370708144806,0.15841584158415842
cg08939394,ENSG00000159423,ALDH4A1,1583780,R9,0.014993370708144806,0.15841584158415842
cg12905252,ENSG00000078900,TP73,540269,R5,0.014993370708144806,0.46534653465346537
cg17286074,ENSG00000130764,LRRC47,381285,R9,0.014993370708144806,0.3465346534653465
cg18395632,ENSG00000143183,TMCO1,350990,R6,0.014993370708144806,0.0594059405940594
cg18857402,ENSG00000203667,COX20,735516,R5,0.014993370708144806,0.12871287128712872
cg19867250,ENSG00000183814,LIN9,770133,R10,0.014993370708144806,0.27722772277227725
cg20848441,ENSG00000130762,ARHGEF16,565838,R3,0.014993370708144806,0.12871287128712872
cg23014759,ENSG00000116128,BCL9,-0,L1,0.014993370708144806,0.12871287128712872
cg23598604,ENSG00000156869,FRRS1,441785,R2,0.014993370708144806,0.1485148514851485
cg24250492,ENSG00000116406,EDEM3,390958,R1,0.014993370708144806,0.0594059405940594
cg27428948,ENSG00000135749,PCNXL2,357429,R3,0.014993370708144806,0.13861386138613863
cg07388700,ENSG00000130940,CASZ1,675758,R9,0.015281993475206052,0.32673267326732675
cg12444822,ENSG00000183814,LIN9,746944,R10,0.015281993475206052,0.27722772277227725
cg15727188,ENSG00000157911,PEX10,-794630,L10,0.015281993475206052,0.2079207920792079
cg16258888,ENSG00000091483,FH,1210870,R3,0.015281993475206052,0.12871287128712872
cg19082496,ENSG00000189433,GJB4,1325988,R7,0.015281993475206052,0.26732673267326734
cg21526778,ENSG00000121644,DESI2,1231374,R6,0.015281993475206052,0.1188118811881188
cg24446417,ENSG00000203706,SERTAD4-AS1,846772,R9,0.015281993475206052,0.0594059405940594
cg25312122,ENSG00000171786,NHLH1,152123,R5,0.015427783076387754,0.009900990099009901
cg00508158,ENSG00000142700,DMRTA2,2693706,R7,0.015538846928842416,0.0891089108910891
cg03226435,ENSG00000149527,PLCH2,-621229,L9,0.015575375207760332,0.2376237623762376
cg03324138,ENSG00000157881,PANK4,189560,R5,0.015575375207760332,0.2871287128712871
cg06880420,ENSG00000203724,C1orf53,-2243489,L6,0.015575375207760332,0.06930693069306931
cg12444822,ENSG00000143756,FBXO28,-1322154,L9,0.015575375207760332,0.12871287128712872
cg12458003,ENSG00000117222,RBBP5,94442,R3,0.015575375207760332,0.1485148514851485
cg15386853,ENSG00000157881,PANK4,-848959,L8,0.015575375207760332,0.2871287128712871
cg16580616,ENSG00000168264,IRF2BP2,-511247,L2,0.015575375207760332,0.12871287128712872
cg16583536,ENSG00000142794,NBPF3,-471185,L6,0.015575375207760332,0.1485148514851485
cg19726343,ENSG00000204859,ZBTB48,-866254,L6,0.015575375207760332,0.2079207920792079
cg19904265,ENSG00000157881,PANK4,-708672,L8,0.015575375207760332,0.2871287128712871
cg20944315,ENSG00000159166,LAD1,502910,R8,0.015575375207760332,0.19801980198019803
cg24310780,ENSG00000143149,ALDH9A1,374836,R5,0.015575375207760332,0.12871287128712872
cg27444751,ENSG00000116198,CEP104,699592,R10,0.015575375207760332,0.21782178217821782
cg19320261,ENSG00000187140,FOXD3,-618340,L6,0.015713144808853975,0.13861386138613863
cg12603671,ENSG00000116754,SRSF11,-699652,L5,0.01587357732185756,0.21782178217821782
cg13443938,ENSG00000116213,WRAP73,-517888,L10,0.01587357732185756,0.297029702970297
cg15386853,ENSG00000130762,ARHGEF16,63989,R1,0.01587357732185756,0.1485148514851485
cg19726343,ENSG00000074800,ENO1,1405464,R9,0.01587357732185756,0.15841584158415842
cg21291759,ENSG00000127463,EMC1,1135370,R7,0.01587357732185756,0.297029702970297
cg25839727,ENSG00000162433,AK4,1350197,R5,0.01587357732185756,0.16831683168316833
cg26153353,ENSG00000116213,WRAP73,426813,R4,0.01587357732185756,0.297029702970297
cg25362585,ENSG00000142606,MMEL1,-755949,L4,0.015922376028139347,0.39603960396039606
cg16265859,ENSG00000009709,PAX7,-325708,L5,0.016091739353009404,0.1188118811881188
cg00760014,ENSG00000053372,MRTO4,310204,R3,0.01617666168684658,0.42574257425742573
cg08530632,ENSG00000213516,RBMXL1,407967,R3,0.01617666168684658,0.39603960396039606
cg16926213,ENSG00000157933,SKI,318818,R6,0.01617666168684658,0.27722772277227725
cg21470600,ENSG00000158286,RNF207,224709,R4,0.01617666168684658,0.2079207920792079
cg25470758,ENSG00000116353,MECR,-1722688,L4,0.01617666168684658,0.2376237623762376
cg11958234,ENSG00000116874,WARS2,1347009,R5,0.016484690622110037,0.2079207920792079
cg12458003,ENSG00000174529,TMEM81,91430,R2,0.016484690622110037,0.1782178217821782
cg17876128,ENSG00000235169,SMIM1,-375994,L6,0.016484690622110037,0.0891089108910891
cg18190310,ENSG00000174371,EXO1,-349514,L3,0.016484690622110037,0.26732673267326734
cg23598604,ENSG00000117569,PTBP2,-2443177,L5,0.016484690622110037,0.3069306930693069
cg27293357,ENSG00000174371,EXO1,837196,R6,0.016484690622110037,0.26732673267326734
cg21291759,ENSG00000142619,PADI3,-796057,L6,0.016640260587121983,0.594059405940594
cg03946297,ENSG00000066557,LRRC40,-469385,L6,0.016797726893641732,0.2871287128712871
cg07236204,ENSG00000066279,ASPM,-2256961,L10,0.016797726893641732,0.2376237623762376
cg08036553,ENSG00000162607,USP1,-1732329,L10,0.016797726893641732,0.13861386138613863
cg11837181,ENSG00000078900,TP73,568080,R5,0.016797726893641732,0.48514851485148514
